policy_id,customer_id,policy_type,base_policy,deductible,annual_premium_eur,policy_start_date,policy_end_date,past_number_of_claims,number_of_cars
POL_05377,CUS_04275,Sedan - Liability,Liability,500,759.19,2023-02-13,2024-02-13,2,5
POL_05378,CUS_02600,Utility - Collision,Collision,300,506.71,2023-06-14,2024-06-13,none,6
POL_05379,CUS_00660,Sport - Liability,Liability,400,836.11,2020-02-04,2021-02-03,none,6
POL_05380,CUS_00441,Sport - All Perils,All Perils,300,462.13,2021-11-12,2022-11-12,1,3
POL_05382,CUS_00936,Sport - Collision,Collision,300,577.11,2019-04-13,2020-04-12,1,6
POL_05384,CUS_01846,Utility - Collision,Collision,500,465.37,2024-02-25,2025-02-24,none,8
POL_05385,CUS_00389,Sedan - All Perils,All Perils,400,443.73,2020-07-13,2021-07-13,more than 4,3
POL_05387,CUS_00402,Utility - Collision,Collision,500,869.13,2024-03-14,2025-03-14,3,5
POL_05388,CUS_02211,Sport - All Perils,All Perils,700,1194.05,2024-10-16,2025-10-16,2,2
POL_05389,CUS_06459,Utility - All Perils,All Perils,500,818.39,2022-09-19,2023-09-19,none,5
POL_05390,CUS_04144,Sport - All Perils,All Perils,500,483.32,2024-10-11,2025-10-11,none,6
POL_05391,CUS_00819,Utility - Liability,Liability,300,769.5,2019-01-30,2020-01-30,2,7
POL_05392,CUS_06073,Sport - All Perils,All Perils,500,442.32,2020-04-15,2021-04-15,1,4
POL_05393,CUS_04025,Sedan - Collision,Collision,700,435.7,2023-02-17,2024-02-17,none,5
POL_05394,CUS_04943,Utility - All Perils,All Perils,400,496.76,2024-10-20,2025-10-20,1,6
POL_05395,CUS_02881,Sport - Collision,Collision,300,1181.78,2024-03-17,2025-03-17,1,2
POL_05396,CUS_05741,Sedan - Liability,Liability,700,841.28,2023-12-08,2024-12-07,2,1
POL_05397,CUS_02588,Utility - All Perils,All Perils,400,484.37,2021-08-06,2022-08-06,2,7
POL_05398,CUS_05332,Sport - All Perils,All Perils,400,492.44,2022-01-24,2023-01-24,3,4
POL_05399,CUS_03004,Utility - Collision,Collision,700,343.2,2019-02-02,2020-02-02,1,4
POL_05400,CUS_05589,Sedan - Collision,Collision,400,391.43,2024-10-26,2025-10-26,1,8
POL_05401,CUS_02763,Utility - All Perils,All Perils,400,619.41,2023-03-03,2024-03-02,2,2
POL_05402,CUS_04860,Utility - All Perils,All Perils,400,756.76,2024-11-27,2025-11-27,3,7
POL_05403,CUS_00601,Sport - Liability,Liability,300,1125.65,2022-11-22,2023-11-22,4,2
POL_05404,CUS_06982,Sedan - All Perils,All Perils,500,244.61,2023-04-11,2024-04-10,1,8
POL_05405,CUS_04009,Utility - All Perils,All Perils,700,753.34,2025-04-30,2026-04-30,none,8
POL_05406,CUS_00290,Utility - Liability,Liability,400,1100.56,2020-12-22,2021-12-22,1,7
POL_05408,CUS_00159,Utility - Collision,Collision,300,710.16,2021-06-05,2022-06-05,2,2
POL_05409,CUS_00424,Sedan - Collision,Collision,300,945.58,2024-09-01,2025-09-01,3,3
POL_05411,CUS_02201,Sport - All Perils,All Perils,300,308.44,2023-12-24,2024-12-23,3,6
POL_05413,CUS_06324,Sedan - Collision,Collision,500,628.52,2022-11-29,2023-11-29,2,4
POL_05414,CUS_05369,Sport - All Perils,All Perils,300,573.57,2021-12-23,2022-12-23,3,2
POL_05415,CUS_00657,Utility - Liability,Liability,400,773.53,2023-06-14,2024-06-13,4,1
POL_05416,CUS_02780,Utility - Collision,Collision,300,400.93,2020-11-19,2021-11-19,none,4
POL_05417,CUS_04943,Sport - Collision,Collision,500,162.48,2025-01-23,2026-01-23,more than 4,6
POL_05418,CUS_01748,Sport - Collision,Collision,300,415.01,2023-02-22,2024-02-22,2,7
POL_05419,CUS_07047,Sport - All Perils,All Perils,700,984.2,2020-08-17,2021-08-17,none,7
POL_05420,CUS_05136,Sedan - All Perils,All Perils,500,803.89,2020-06-16,2021-06-16,3,6
POL_05421,CUS_01965,Utility - Collision,Collision,500,407.6,2020-06-20,2021-06-20,1,5
POL_05422,CUS_02330,Sport - Collision,Collision,300,477.29,2022-07-17,2023-07-17,none,8
POL_05423,CUS_03149,Sedan - All Perils,All Perils,500,1120.96,2019-08-12,2020-08-11,none,6
POL_05424,CUS_00783,Sport - Liability,Liability,500,532.61,2019-05-03,2020-05-02,none,1
POL_05425,CUS_01325,Sport - Liability,Liability,400,273.25,2022-04-13,2023-04-13,1,4
POL_05427,CUS_01058,Sport - Liability,Liability,300,485.14,2018-10-13,2019-10-13,1,1
POL_05429,CUS_04011,Sport - Liability,Liability,700,1276.35,2018-09-18,2019-09-18,2,4
POL_05430,CUS_05366,Sport - All Perils,All Perils,300,325.81,2020-03-21,2021-03-21,4,5
POL_05431,CUS_02680,Sport - Liability,Liability,500,745.12,2024-10-13,2025-10-13,none,7
POL_05432,CUS_02052,Utility - Collision,Collision,700,1247.03,2020-03-08,2021-03-08,2,8
POL_05433,CUS_01519,Utility - Liability,Liability,700,528.29,2021-08-30,2022-08-30,none,8
POL_05434,CUS_02275,Utility - All Perils,All Perils,700,1187.81,2021-06-01,2022-06-01,none,5
POL_05436,CUS_05326,Utility - Liability,Liability,400,748.57,2024-11-08,2025-11-08,2,6
POL_05437,CUS_05668,Sport - Liability,Liability,300,393.2,2019-12-24,2020-12-23,1,4
POL_05438,CUS_03115,Sedan - All Perils,All Perils,400,998.45,2025-03-07,2026-03-07,none,8
POL_05439,CUS_02562,Sedan - All Perils,All Perils,700,739.93,2021-02-14,2022-02-14,1,3
POL_05441,CUS_06716,Sport - Collision,Collision,300,1368.23,2024-12-24,2025-12-24,none,3
POL_05442,CUS_07062,Utility - Collision,Collision,700,1011.25,2020-05-31,2021-05-31,2,5
POL_05443,CUS_06398,Sport - Liability,Liability,300,607.76,2020-07-30,2021-07-30,3,6
POL_05446,CUS_05025,Sedan - Collision,Collision,500,463.12,2019-05-27,2020-05-26,4,6
POL_05447,CUS_02480,Sedan - Liability,Liability,400,801.48,2021-02-22,2022-02-22,3,3
POL_05448,CUS_04217,Utility - All Perils,All Perils,500,763.73,2022-09-23,2023-09-23,1,8
POL_05449,CUS_04989,Sedan - Collision,Collision,500,496.31,2022-01-01,2023-01-01,none,4
POL_05451,CUS_07158,Sedan - Liability,Liability,400,1045.81,2024-04-01,2025-04-01,2,5
POL_05452,CUS_03041,Sedan - Liability,Liability,500,696.2,2023-05-23,2024-05-22,2,2
POL_05453,CUS_04686,Sport - Liability,Liability,300,967.29,2019-12-01,2020-11-30,3,7
POL_05457,CUS_01519,Utility - Collision,Collision,300,1311.03,2025-04-20,2026-04-20,none,3
POL_05458,CUS_01987,Sedan - All Perils,All Perils,700,542.13,2019-07-06,2020-07-05,1,8
POL_05459,CUS_00037,Sport - Liability,Liability,700,968.63,2020-05-31,2021-05-31,4,1
POL_05461,CUS_04698,Sport - Liability,Liability,300,444.41,2020-12-14,2021-12-14,2,6
POL_05463,CUS_02301,Sedan - Collision,Collision,300,934.65,2019-12-01,2020-11-30,1,8
POL_05464,CUS_03193,Utility - Liability,Liability,400,559.28,2024-12-08,2025-12-08,1,6
POL_05466,CUS_03665,Sedan - Liability,Liability,400,1631.73,2025-02-22,2026-02-22,2,8
POL_05467,CUS_03028,Sport - Collision,Collision,400,560.13,2020-11-16,2021-11-16,none,3
POL_05468,CUS_06771,Sedan - Liability,Liability,300,696.89,2021-12-06,2022-12-06,none,1
POL_05470,CUS_04230,Utility - Collision,Collision,500,926.78,2019-05-05,2020-05-04,more than 4,6
POL_05471,CUS_06062,Sport - Collision,Collision,400,1073.25,2018-12-28,2019-12-28,1,4
POL_05472,CUS_01185,Sedan - Collision,Collision,400,1039.64,2022-01-18,2023-01-18,3,8
POL_05473,CUS_02833,Sport - All Perils,All Perils,500,390.63,2024-11-25,2025-11-25,3,3
POL_05474,CUS_07024,Sedan - Collision,Collision,500,423.11,2022-11-26,2023-11-26,1,4
POL_05475,CUS_04486,Sedan - Collision,Collision,500,1194.91,2022-09-13,2023-09-13,none,8
POL_05477,CUS_05039,Utility - All Perils,All Perils,300,619.87,2023-01-03,2024-01-03,1,7
POL_05478,CUS_02705,Sport - Collision,Collision,400,382.64,2024-01-21,2025-01-20,2,2
POL_05479,CUS_02264,Utility - Collision,Collision,500,1002.67,2024-05-03,2025-05-03,1,6
POL_05480,CUS_01498,Sport - Liability,Liability,500,562.5,2018-12-28,2019-12-28,1,5
POL_05481,CUS_04236,Sport - All Perils,All Perils,700,690.22,2019-12-11,2020-12-10,3,1
POL_05482,CUS_06201,Sedan - Collision,Collision,500,497.13,2021-04-06,2022-04-06,none,5
POL_05483,CUS_06346,Utility - All Perils,All Perils,400,449.47,2020-09-17,2021-09-17,1,5
POL_05486,CUS_02378,Sedan - Collision,Collision,300,380.99,2024-09-30,2025-09-30,3,1
POL_05487,CUS_05973,Utility - All Perils,All Perils,500,626.27,2023-04-20,2024-04-19,3,5
POL_05488,CUS_02222,Sport - All Perils,All Perils,300,813.7,2021-07-21,2022-07-21,1,8
POL_05489,CUS_03930,Sport - All Perils,All Perils,500,1099.72,2024-05-08,2025-05-08,none,8
POL_05490,CUS_06830,Sport - All Perils,All Perils,500,1072.28,2018-09-06,2019-09-06,1,1
POL_05491,CUS_05481,Utility - Liability,Liability,700,1864.2,2022-02-26,2023-02-26,2,5
POL_05492,CUS_03880,Sport - Liability,Liability,400,546.92,2021-04-07,2022-04-07,none,2
POL_05493,CUS_04517,Sedan - Collision,Collision,300,919.23,2021-09-09,2022-09-09,2,7
POL_05494,CUS_00082,Sedan - Collision,Collision,300,793.17,2018-08-22,2019-08-22,4,1
POL_05495,CUS_05789,Sport - Collision,Collision,300,438.95,2025-01-02,2026-01-02,3,8
POL_05496,CUS_04667,Sedan - Liability,Liability,500,774.56,2023-08-27,2024-08-26,4,8
POL_05497,CUS_00475,Utility - Collision,Collision,700,1423.24,2019-11-15,2020-11-14,none,7
POL_05498,CUS_02352,Utility - All Perils,All Perils,400,405.75,2021-07-27,2022-07-27,4,4
POL_05499,CUS_05110,Utility - All Perils,All Perils,700,1132.46,2019-12-10,2020-12-09,3,5
POL_05500,CUS_03668,Sport - All Perils,All Perils,500,391.92,2023-08-30,2024-08-29,1,4
POL_05501,CUS_05217,Sedan - All Perils,All Perils,300,709.66,2023-11-24,2024-11-23,none,6
POL_05504,CUS_01224,Sedan - Collision,Collision,300,944.96,2021-12-01,2022-12-01,none,4
POL_05505,CUS_05994,Sport - Collision,Collision,400,495.97,2019-05-15,2020-05-14,none,3
POL_05506,CUS_02372,Sport - Liability,Liability,700,685.44,2021-04-19,2022-04-19,1,8
POL_05507,CUS_00080,Utility - Collision,Collision,400,698.54,2021-12-18,2022-12-18,none,8
POL_05508,CUS_00981,Sport - Liability,Liability,300,425.13,2020-09-21,2021-09-21,3,6
POL_05510,CUS_04400,Sedan - Collision,Collision,700,625.49,2020-06-30,2021-06-30,1,6
POL_05511,CUS_00896,Utility - All Perils,All Perils,300,595.94,2024-08-18,2025-08-18,none,7
POL_05512,CUS_00110,Utility - Collision,Collision,500,522.88,2024-05-05,2025-05-05,2,1
POL_05513,CUS_03437,Utility - Liability,Liability,700,575.04,2020-02-09,2021-02-08,none,5
POL_05514,CUS_03966,Utility - Collision,Collision,500,434.41,2019-02-20,2020-02-20,1,1
POL_05515,CUS_06410,Sport - All Perils,All Perils,300,592.73,2023-06-01,2024-05-31,2,2
POL_05516,CUS_01565,Sedan - Liability,Liability,700,287.06,2021-03-21,2022-03-21,2,8
POL_05517,CUS_01220,Utility - Liability,Liability,400,442.43,2019-01-16,2020-01-16,2,5
POL_05518,CUS_05121,Utility - Liability,Liability,700,350.64,2024-01-16,2025-01-15,1,2
POL_05519,CUS_04505,Utility - Collision,Collision,700,725.58,2024-07-23,2025-07-23,none,4
POL_05520,CUS_06787,Sport - Liability,Liability,400,585.04,2022-11-30,2023-11-30,none,4
POL_05521,CUS_04497,Sport - All Perils,All Perils,700,758.67,2022-03-22,2023-03-22,none,2
POL_05522,CUS_02519,Utility - Collision,Collision,300,1075.21,2020-11-10,2021-11-10,2,8
POL_05523,CUS_07010,Sedan - Liability,Liability,500,1528.31,2024-04-03,2025-04-03,none,4
POL_05524,CUS_02617,Sedan - All Perils,All Perils,500,391.76,2022-06-18,2023-06-18,4,4
POL_05525,CUS_01883,Sedan - All Perils,All Perils,400,1061.42,2022-03-22,2023-03-22,more than 4,5
POL_05526,CUS_00102,Sport - Liability,Liability,500,420.53,2024-07-17,2025-07-17,none,4
POL_05528,CUS_00041,Sport - Collision,Collision,300,464.6,2024-08-27,2025-08-27,2,6
POL_05529,CUS_04236,Utility - Liability,Liability,300,399.36,2022-04-04,2023-04-04,none,5
POL_05530,CUS_04705,Sedan - All Perils,All Perils,400,2199.13,2024-03-23,2025-03-23,1,4
POL_05532,CUS_00934,Sedan - Collision,Collision,700,1474.27,2020-12-16,2021-12-16,1,3
POL_05533,CUS_02528,Sport - Liability,Liability,500,364.49,2023-09-24,2024-09-23,4,7
POL_05534,CUS_01547,Sedan - All Perils,All Perils,500,780.55,2023-08-09,2024-08-08,3,3
POL_05536,CUS_00012,Sedan - All Perils,All Perils,700,352.96,2021-08-04,2022-08-04,1,8
POL_05537,CUS_04725,Utility - All Perils,All Perils,400,592.56,2022-12-25,2023-12-25,1,8
POL_05538,CUS_02403,Sedan - All Perils,All Perils,300,1008.23,2023-06-15,2024-06-14,3,3
POL_05539,CUS_01770,Sport - Collision,Collision,700,887.38,2021-03-22,2022-03-22,none,3
POL_05541,CUS_04003,Sport - Liability,Liability,500,840.34,2018-11-02,2019-11-02,none,7
POL_05542,CUS_05409,Sedan - Liability,Liability,400,1011.68,2023-03-03,2024-03-02,2,8
POL_05543,CUS_00166,Utility - Liability,Liability,500,401.69,2023-07-18,2024-07-17,1,5
POL_05544,CUS_06467,Sport - All Perils,All Perils,400,406.39,2024-02-04,2025-02-03,more than 4,5
POL_05548,CUS_05849,Sedan - Liability,Liability,700,570.15,2022-03-29,2023-03-29,3,4
POL_05550,CUS_02656,Sport - Collision,Collision,500,592.34,2020-06-18,2021-06-18,1,5
POL_05552,CUS_03460,Utility - Liability,Liability,400,420.63,2024-07-20,2025-07-20,1,7
POL_05553,CUS_03598,Utility - All Perils,All Perils,500,697.42,2023-02-27,2024-02-27,none,4
POL_05554,CUS_06911,Utility - Collision,Collision,400,475.28,2023-02-25,2024-02-25,3,6
POL_05555,CUS_00633,Sedan - Liability,Liability,500,229.81,2022-02-25,2023-02-25,1,6
POL_05556,CUS_01609,Utility - Liability,Liability,400,2280.99,2020-05-15,2021-05-15,1,5
POL_05557,CUS_05456,Sedan - All Perils,All Perils,500,2473.39,2018-09-26,2019-09-26,2,8
POL_05558,CUS_03331,Utility - Collision,Collision,700,770.69,2019-09-11,2020-09-10,1,6
POL_05559,CUS_04829,Sedan - All Perils,All Perils,500,832.55,2021-09-05,2022-09-05,none,5
POL_05560,CUS_02517,Sport - Liability,Liability,300,607.09,2024-01-27,2025-01-26,1,3
POL_05561,CUS_04982,Sport - Liability,Liability,400,479.78,2022-08-29,2023-08-29,2,3
POL_05564,CUS_04077,Sport - Collision,Collision,300,242.46,2024-03-09,2025-03-09,none,7
POL_05565,CUS_01048,Sedan - Liability,Liability,400,607.56,2023-03-04,2024-03-03,3,3
POL_05566,CUS_03972,Sedan - Liability,Liability,400,419.84,2021-05-26,2022-05-26,1,1
POL_05567,CUS_01383,Sedan - All Perils,All Perils,500,853.12,2019-01-11,2020-01-11,3,8
POL_05568,CUS_05893,Sport - All Perils,All Perils,400,1249.77,2018-10-13,2019-10-13,3,5
POL_05570,CUS_02740,Utility - Collision,Collision,500,799.41,2019-08-18,2020-08-17,none,2
POL_05571,CUS_04050,Sport - Liability,Liability,500,1449.67,2019-01-22,2020-01-22,none,1
POL_05572,CUS_06796,Sport - All Perils,All Perils,300,871.11,2024-03-16,2025-03-16,1,5
POL_05573,CUS_01512,Sport - All Perils,All Perils,300,278.74,2020-05-29,2021-05-29,2,6
POL_05574,CUS_01302,Sport - All Perils,All Perils,500,472.8,2020-12-17,2021-12-17,4,2
POL_05576,CUS_03693,Sport - Liability,Liability,500,671.67,2019-11-11,2020-11-10,3,3
POL_05577,CUS_06428,Sedan - Collision,Collision,500,1065.57,2025-01-19,2026-01-19,1,2
POL_05579,CUS_03351,Sedan - Liability,Liability,400,481.75,2021-05-04,2022-05-04,1,2
POL_05580,CUS_00905,Sedan - All Perils,All Perils,500,508.47,2020-09-27,2021-09-27,none,5
POL_05581,CUS_02921,Utility - Collision,Collision,700,986.47,2021-04-03,2022-04-03,2,7
POL_05582,CUS_01980,Sedan - All Perils,All Perils,500,321.39,2024-12-21,2025-12-21,2,1
POL_05584,CUS_01360,Sedan - Collision,Collision,500,1654.28,2020-11-09,2021-11-09,3,8
POL_05586,CUS_05834,Sport - All Perils,All Perils,500,415.79,2018-10-30,2019-10-30,4,6
POL_05587,CUS_06307,Sport - Liability,Liability,400,568.76,2020-11-01,2021-11-01,1,5
POL_05588,CUS_03656,Sedan - Collision,Collision,500,639.45,2022-06-20,2023-06-20,2,8
POL_05589,CUS_01242,Sport - Liability,Liability,400,731.35,2022-03-01,2023-03-01,2,7
POL_05590,CUS_00776,Utility - Liability,Liability,300,479.63,2022-07-25,2023-07-25,2,1
POL_05591,CUS_00864,Utility - Liability,Liability,500,570.95,2018-08-10,2019-08-10,2,5
POL_05592,CUS_00751,Sedan - All Perils,All Perils,700,814.4,2024-11-19,2025-11-19,none,6
POL_05593,CUS_04609,Utility - All Perils,All Perils,700,501.81,2022-11-29,2023-11-29,none,3
POL_05594,CUS_05444,Utility - All Perils,All Perils,300,336.73,2019-03-26,2020-03-25,4,2
POL_05595,CUS_04870,Sedan - Collision,Collision,400,847.35,2019-01-01,2020-01-01,none,6
POL_05596,CUS_06968,Sport - Liability,Liability,500,487.96,2021-11-25,2022-11-25,1,5
POL_05599,CUS_00551,Sport - Liability,Liability,500,1470.06,2019-05-15,2020-05-14,none,6
POL_05600,CUS_03450,Sport - Collision,Collision,500,942.65,2021-08-29,2022-08-29,more than 4,6
POL_05601,CUS_07006,Utility - All Perils,All Perils,700,718.1,2020-02-14,2021-02-13,1,3
POL_05603,CUS_06675,Utility - Liability,Liability,700,362.67,2020-09-16,2021-09-16,3,5
POL_05604,CUS_00112,Sedan - Liability,Liability,700,449.7,2019-06-20,2020-06-19,4,3
POL_05606,CUS_04448,Utility - Collision,Collision,300,838.14,2019-01-27,2020-01-27,none,4
POL_05607,CUS_03405,Sedan - Collision,Collision,300,134.28,2019-10-14,2020-10-13,none,2
POL_05609,CUS_04647,Sport - Collision,Collision,500,429.21,2019-03-08,2020-03-07,none,2
POL_05610,CUS_02011,Utility - All Perils,All Perils,300,807.65,2024-04-16,2025-04-16,2,7
POL_05611,CUS_01961,Sport - All Perils,All Perils,500,318.02,2021-05-23,2022-05-23,none,7
POL_05613,CUS_05412,Sedan - Liability,Liability,300,218.65,2019-02-05,2020-02-05,none,1
POL_05614,CUS_00490,Sport - All Perils,All Perils,400,439.76,2023-10-08,2024-10-07,4,4
POL_05615,CUS_01465,Sedan - Liability,Liability,300,458.72,2024-04-10,2025-04-10,1,8
POL_05616,CUS_06254,Sport - Liability,Liability,700,1608.06,2019-02-19,2020-02-19,none,5
POL_05617,CUS_02749,Utility - Collision,Collision,500,468.71,2019-06-12,2020-06-11,3,3
POL_05618,CUS_05017,Sedan - Liability,Liability,700,949.72,2021-08-04,2022-08-04,2,8
POL_05619,CUS_01563,Sport - All Perils,All Perils,300,637.95,2019-09-26,2020-09-25,3,4
POL_05621,CUS_05913,Sedan - Liability,Liability,400,978.32,2024-12-04,2025-12-04,2,1
POL_05622,CUS_00880,Utility - Collision,Collision,500,1082.49,2021-02-23,2022-02-23,more than 4,5
POL_05623,CUS_06878,Utility - Collision,Collision,400,652.5,2021-06-17,2022-06-17,none,4
POL_05624,CUS_05983,Sport - Liability,Liability,700,421.07,2020-02-23,2021-02-22,none,7
POL_05625,CUS_05761,Utility - Liability,Liability,400,451.15,2020-07-29,2021-07-29,1,2
POL_05626,CUS_00110,Utility - All Perils,All Perils,500,578.94,2021-08-29,2022-08-29,4,3
POL_05627,CUS_06119,Sedan - All Perils,All Perils,500,603.17,2020-04-01,2021-04-01,1,3
POL_05628,CUS_04333,Sedan - Collision,Collision,500,1882.4,2022-11-17,2023-11-17,none,3
POL_05629,CUS_00336,Sport - Collision,Collision,400,1086.76,2023-10-27,2024-10-26,1,5
POL_05630,CUS_06083,Sport - Liability,Liability,400,693.37,2023-12-31,2024-12-30,2,8
POL_05631,CUS_00248,Utility - Collision,Collision,300,369.56,2022-02-14,2023-02-14,2,3
POL_05632,CUS_04122,Sport - Liability,Liability,400,369.26,2022-11-10,2023-11-10,3,3
POL_05633,CUS_01788,Sport - Liability,Liability,400,262.87,2021-02-20,2022-02-20,1,1
POL_05634,CUS_04919,Utility - Liability,Liability,300,1026.63,2023-11-04,2024-11-03,2,8
POL_05635,CUS_06676,Sedan - Collision,Collision,500,515.22,2024-05-10,2025-05-10,1,8
POL_05636,CUS_06989,Sedan - Liability,Liability,500,1541.97,2022-10-19,2023-10-19,4,1
POL_05637,CUS_06650,Sedan - Liability,Liability,500,642.63,2020-04-04,2021-04-04,more than 4,1
POL_05638,CUS_04017,Sedan - Liability,Liability,300,616.3,2019-05-03,2020-05-02,1,4
POL_05640,CUS_02340,Sedan - Collision,Collision,700,960.78,2021-04-25,2022-04-25,none,8
POL_05641,CUS_02581,Utility - Liability,Liability,700,778.91,2024-10-17,2025-10-17,2,8
POL_05642,CUS_06166,Sedan - All Perils,All Perils,500,739.18,2024-09-26,2025-09-26,3,2
POL_05644,CUS_01659,Sport - Collision,Collision,400,498.53,2019-05-26,2020-05-25,3,4
POL_05645,CUS_04487,Utility - Liability,Liability,300,587.49,2023-10-22,2024-10-21,3,7
POL_05646,CUS_06510,Sedan - All Perils,All Perils,700,805.76,2019-04-11,2020-04-10,1,6
POL_05647,CUS_04101,Sport - Liability,Liability,700,1570.0,2024-08-02,2025-08-02,4,1
POL_05648,CUS_01780,Sedan - Liability,Liability,500,469.54,2025-01-06,2026-01-06,none,7
POL_05649,CUS_04861,Sedan - Liability,Liability,300,761.72,2021-07-22,2022-07-22,none,6
POL_05650,CUS_03253,Sport - Liability,Liability,300,994.41,2024-04-21,2025-04-21,none,6
POL_05652,CUS_02172,Utility - All Perils,All Perils,300,845.41,2020-12-02,2021-12-02,none,6
POL_05653,CUS_01403,Utility - Liability,Liability,300,1267.98,2020-11-21,2021-11-21,none,4
POL_05654,CUS_01735,Sport - Liability,Liability,500,447.65,2020-07-21,2021-07-21,1,6
POL_05655,CUS_06302,Sport - All Perils,All Perils,400,3516.42,2022-11-21,2023-11-21,1,2
POL_05656,CUS_00019,Sport - All Perils,All Perils,300,654.01,2024-08-21,2025-08-21,1,5
POL_05657,CUS_03204,Sedan - Liability,Liability,400,849.46,2023-03-17,2024-03-16,2,7
POL_05658,CUS_02855,Sedan - Collision,Collision,300,720.7,2021-03-18,2022-03-18,1,4
POL_05659,CUS_06549,Sport - All Perils,All Perils,500,745.14,2021-01-05,2022-01-05,none,2
POL_05660,CUS_06493,Sedan - Liability,Liability,300,728.18,2022-12-20,2023-12-20,1,5
POL_05661,CUS_06338,Utility - Collision,Collision,300,721.4,2022-06-27,2023-06-27,2,2
POL_05662,CUS_03065,Sport - Collision,Collision,700,734.34,2023-04-07,2024-04-06,2,3
POL_05664,CUS_00531,Sport - Collision,Collision,400,568.67,2024-12-24,2025-12-24,3,1
POL_05665,CUS_01732,Utility - Liability,Liability,400,309.63,2019-12-30,2020-12-29,2,8
POL_05666,CUS_04047,Sedan - Liability,Liability,400,391.22,2021-06-17,2022-06-17,none,6
