claim_id,policy_id,customer_id,vehicle_id,agent_id,accident_datetime,claim_datetime,fault,accident_area,accident_description,accident_latitude,accident_longitude,police_report_filed,witness_present,number_of_supplements,claimed_amount_eur,repair_workshop
CLM_05536,POL_08409,CUS_02113,VEH_04132,AGT_00071,2024-10-18 22:56:00,2024-11-03 19:56:00,Third Party,Urban,rollover,37.139902,-4.616286,No,Yes,6,465.63,Garage Díaz - Málaga
CLM_05537,POL_09256,CUS_06936,VEH_04803,AGT_00065,2024-09-17 03:37:00,2024-10-18 22:37:00,Policy Holder,Rural,hit and run,41.941972,-6.851462,Yes,No,5,5862.64,Taller Morales - Vigo
CLM_05539,POL_07973,CUS_04086,VEH_07850,AGT_00142,2025-11-16 09:11:00,2025-11-16 10:11:00,Third Party,Urban,pedestrian involved,41.756082,-4.333491,No,No,1,4924.94,Garage Domínguez - Granada
CLM_05540,POL_08022,CUS_03759,VEH_00084,AGT_00053,2022-12-16 21:24:00,2023-01-18 02:24:00,Policy Holder,Urban,pedestrian involved,37.54831,-2.912994,No,No,7,3202.81,Carrocerías Gil - Elche
CLM_05541,POL_02753,CUS_03813,VEH_07497,AGT_00166,2025-12-03 13:11:00,2025-12-25 09:11:00,Third Party,Urban,rear-end collision,43.302548,-1.672189,No,Yes,1,1839.34,Auto Domínguez - Bilbao
CLM_05542,POL_00796,CUS_00864,VEH_00174,AGT_00145,2022-08-02 19:15:00,2022-08-13 15:15:00,Policy Holder,Urban,flooding damage,38.679509,-0.723257,Yes,Yes,3,5298.66,Auto Ruiz - Zaragoza
CLM_05543,POL_07574,CUS_01711,VEH_03015,AGT_00062,2023-11-08 21:03:00,2023-12-12 02:03:00,Policy Holder,Urban,falling object,40.29227,-2.610786,No,No,7,3494.95,Garage Rivera - Zaragoza
CLM_05544,POL_06120,CUS_07097,VEH_03552,AGT_00073,2022-06-16 19:17:00,2022-07-09 07:17:00,Third Party,Rural,rollover,36.868947,-4.874038,Yes,Yes,3,573.59,Carrocerías González - Coruña
CLM_05548,POL_02681,CUS_07081,VEH_06225,AGT_00138,2022-09-06 17:50:00,2022-10-05 17:50:00,Policy Holder,Rural,side impact,42.807207,-5.945567,No,No,1,525.88,Chapa y Pintura López - Las Palmas
CLM_05549,POL_05530,CUS_04705,VEH_08408,AGT_00154,2022-03-13 13:23:00,2022-03-13 18:23:00,Policy Holder,Highway,animal collision,42.645445,2.0061,No,Yes,0,1526.23,Chapa y Pintura Moreno - Alicante
CLM_05550,POL_00711,CUS_04327,VEH_04409,AGT_00061,2024-03-16 14:28:00,2024-04-06 03:28:00,Policy Holder,Urban,side impact,42.263187,-5.358017,Yes,Yes,5,679.27,Reparaciones Ortiz - Bilbao
CLM_05552,POL_07913,CUS_05537,VEH_00796,AGT_00007,2024-06-08 16:23:00,2024-06-13 03:23:00,Policy Holder,Rural,animal collision,37.074738,-7.650409,No,Yes,7,493.59,Reparaciones Morales - Barcelona
CLM_05553,POL_07874,CUS_01450,VEH_01078,AGT_00119,2022-11-20 17:49:00,2022-12-07 17:49:00,Policy Holder,Rural,pedestrian involved,42.45027,0.630652,No,Yes,0,2558.39,Taller Rodríguez - Málaga
CLM_05554,POL_00682,CUS_00751,VEH_07457,AGT_00122,2024-07-01 20:25:00,2024-07-24 16:25:00,Policy Holder,Parking,flooding damage,37.785821,-0.573347,No,Unknown,4,8746.63,Garage Ramos - Gijón
CLM_05555,POL_02760,CUS_02592,VEH_08503,AGT_00119,2023-06-15 02:08:00,2023-06-17 23:08:00,Policy Holder,Parking,parking damage,39.342586,1.547565,No,No,4,3090.29,Garage García - Murcia
CLM_05556,POL_02075,CUS_06024,VEH_07539,AGT_00150,2023-06-22 08:29:00,2023-07-29 00:29:00,Policy Holder,Urban,theft attempt,37.723699,2.599816,No,No,2,910.43,Reparaciones Rodríguez - Hospitalet
CLM_05557,POL_08763,CUS_01130,VEH_06965,AGT_00179,2023-06-09 06:26:00,2023-07-06 01:26:00,Third Party,Urban,flooding damage,39.339714,-1.55588,No,No,5,23787.64,Reparaciones Iglesias - Bilbao
CLM_05558,POL_05655,CUS_06302,VEH_05766,AGT_00157,2023-03-01 06:59:00,2023-04-08 07:59:00,Policy Holder,Urban,fire damage,42.786262,1.681162,Yes,No,1,5629.09,Reparaciones Romero - Hospitalet
CLM_05560,POL_06317,CUS_01524,VEH_01221,AGT_00141,2023-12-22 01:43:00,2024-01-10 20:43:00,Third Party,Highway,side impact,38.776645,0.975885,No,Yes,1,3057.58,Auto Castro - Hospitalet
CLM_05562,POL_02661,CUS_06695,VEH_00699,AGT_00086,2024-07-10 22:57:00,2024-07-24 21:57:00,Policy Holder,Urban,falling object,43.586781,-0.778756,Yes,Unknown,4,2590.5,Carrocerías Serrano - Coruña
CLM_05563,POL_03268,CUS_02793,VEH_06792,AGT_00115,2024-08-27 20:37:00,2024-09-11 16:37:00,Third Party,Rural,mechanical failure,41.190557,-4.416841,Yes,No,4,134.72,Reparaciones González - Alicante
CLM_05565,POL_06108,CUS_06187,VEH_00826,AGT_00125,2023-06-07 21:23:00,2023-07-09 10:23:00,Policy Holder,Suburban,side impact,38.725804,-1.030393,Yes,Yes,6,3576.67,Chapa y Pintura Morales - Barcelona
CLM_05566,POL_01160,CUS_04410,VEH_06897,AGT_00013,2023-04-29 13:35:00,2023-05-26 08:35:00,Third Party,Rural,fire damage,39.192744,-3.355024,No,Yes,4,783.14,Taller Rivera - Madrid
CLM_05567,POL_07489,CUS_04069,VEH_01004,AGT_00050,2022-10-14 02:48:00,2022-11-03 03:48:00,Third Party,Suburban,flooding damage,42.531111,-2.156358,Yes,No,3,3638.88,Mecánica Ramos - Las Palmas
CLM_05568,POL_00752,CUS_05111,VEH_03088,AGT_00111,2022-08-10 00:51:00,2022-08-19 15:51:00,Third Party,Rural,side impact,43.487469,2.187951,No,No,6,483.47,Reparaciones Rubio - Elche
CLM_05570,POL_02070,CUS_06590,VEH_08517,AGT_00135,2024-06-24 18:20:00,2024-08-05 07:20:00,Policy Holder,Urban,falling object,40.21598,-0.148744,Yes,No,4,389.4,Taller Romero - Murcia
CLM_05571,POL_06858,CUS_07187,VEH_08759,AGT_00069,2024-04-11 23:35:00,2024-04-22 11:35:00,Policy Holder,Parking,rear-end collision,38.876702,-5.958882,No,No,1,606.16,Auto Domínguez - Bilbao
CLM_05572,POL_02502,CUS_02402,VEH_07614,AGT_00147,2024-09-19 08:32:00,2024-09-25 16:32:00,Third Party,Highway,weather-related,38.681329,-0.563112,Unknown,Yes,3,3802.46,Mecánica Romero - Vigo
CLM_05573,POL_06511,CUS_02252,VEH_05629,AGT_00118,2022-08-19 16:43:00,2022-09-03 17:43:00,Third Party,Highway,rollover,40.282815,-4.810885,No,No,2,888.23,Chapa y Pintura Ortiz - Elche
CLM_05575,POL_09061,CUS_01877,VEH_06718,AGT_00174,2025-06-23 21:22:00,2025-06-26 20:22:00,Policy Holder,Urban,bicycle involved,39.729656,-0.638957,No,No,2,765.52,Chapa y Pintura Rubio - Hospitalet
CLM_05576,POL_03430,CUS_05304,VEH_01159,AGT_00004,2024-12-18 19:53:00,2024-12-19 04:53:00,Policy Holder,Highway,frontal collision,41.69952,2.111184,No,Yes,1,7566.34,Carrocerías Gómez - Granada
CLM_05577,POL_05587,CUS_06307,VEH_05600,AGT_00177,2024-01-12 00:50:00,2024-01-27 16:50:00,Policy Holder,Urban,weather-related,43.468731,-8.440923,No,No,1,1789.36,Carrocerías Rivera - Elche
CLM_05578,POL_01663,CUS_04938,VEH_06994,AGT_00014,2025-02-04 14:10:00,2025-02-09 01:10:00,Policy Holder,Parking,bicycle involved,36.840127,0.329821,Yes,No,1,446.94,Mecánica Serrano - Vigo
CLM_05579,POL_00213,CUS_06479,VEH_04370,AGT_00162,2024-07-12 21:51:00,2024-08-07 11:51:00,Policy Holder,Urban,parking damage,39.811714,3.220348,No,Yes,3,707.71,Garage Marín - Murcia
CLM_05580,POL_01373,CUS_04275,VEH_05425,AGT_00162,2024-02-23 08:21:00,2024-02-24 18:21:00,Policy Holder,Urban,pedestrian involved,38.490613,-4.120103,No,No,0,4834.31,Reparaciones Gómez - Sevilla
CLM_05583,POL_02075,CUS_06024,VEH_02974,AGT_00024,2024-08-22 09:00:00,2024-09-20 17:00:00,Policy Holder,Highway,falling object,38.057518,-2.926022,Yes,No,6,1220.69,Reparaciones Morales - Málaga
CLM_05584,POL_05884,CUS_06020,VEH_05526,AGT_00132,2022-02-22 01:55:00,2022-03-21 22:55:00,Policy Holder,Suburban,fire damage,40.952766,-7.601815,No,Yes,2,1186.19,Auto García - Madrid
CLM_05585,POL_03974,CUS_05607,VEH_04287,AGT_00016,2025-05-17 01:35:00,2025-06-17 01:35:00,Policy Holder,Urban,vandalism,38.445347,-2.355862,Yes,No,5,679.15,Chapa y Pintura Navarro - Hospitalet
CLM_05586,POL_01824,CUS_02866,VEH_04201,AGT_00113,2022-01-16 17:31:00,2022-02-08 02:31:00,Policy Holder,Rural,glass breakage,40.564482,-0.746008,Yes,Yes,2,1376.73,Chapa y Pintura García - Murcia
CLM_05587,POL_07823,CUS_00165,VEH_04190,AGT_00171,2025-03-15 16:04:00,2025-04-12 02:04:00,Third Party,Highway,frontal collision,42.424193,-3.729752,No,No,2,3063.87,Chapa y Pintura Medina - Bilbao
CLM_05588,POL_04007,CUS_03959,VEH_06695,AGT_00014,2023-06-21 22:12:00,2023-07-14 17:12:00,Policy Holder,Urban,rollover,43.673213,-9.093859,No,No,4,2064.64,Mecánica Suárez - Gijón
CLM_05589,POL_06331,CUS_03523,VEH_04235,AGT_00008,2025-03-08 16:50:00,2025-04-11 10:50:00,Third Party,Urban,flooding damage,38.572407,1.848667,No,No,4,2535.7,Carrocerías Ramos - Vitoria
CLM_05591,POL_05010,CUS_06588,VEH_03248,AGT_00055,2025-04-23 00:08:00,2025-06-06 18:08:00,Policy Holder,Suburban,mechanical failure,38.942513,-5.547536,No,No,6,4001.48,Garage Núñez - Sevilla
CLM_05592,POL_07712,CUS_01535,VEH_03325,AGT_00150,2025-08-29 17:32:00,2025-09-24 02:32:00,Policy Holder,Rural,pothole damage,38.408306,-6.339,No,No,3,1989.35,Reparaciones Rodríguez - Hospitalet
CLM_05593,POL_01397,CUS_06312,VEH_03515,AGT_00142,2025-04-03 02:30:00,2025-04-05 09:30:00,Policy Holder,Highway,vandalism,42.525937,1.267652,No,Unknown,6,2988.54,Carrocerías Gómez - Granada
CLM_05594,POL_05901,CUS_06133,VEH_07766,AGT_00166,2022-05-10 09:38:00,2022-05-31 11:38:00,Third Party,Urban,bicycle involved,41.503415,0.432689,No,No,3,198.36,Mecánica Jiménez - Málaga
CLM_05595,POL_05235,CUS_04066,VEH_07731,AGT_00102,2023-11-25 02:13:00,2023-12-24 09:13:00,Policy Holder,Urban,mechanical failure,43.410878,1.599534,Yes,No,5,6169.94,Carrocerías Medina - Elche
CLM_05596,POL_04592,CUS_03919,VEH_07513,AGT_00106,2022-07-31 12:04:00,2022-08-07 15:04:00,Policy Holder,Urban,theft attempt,38.660694,-7.229628,Yes,Yes,7,2633.71,Taller Suárez - Barcelona
CLM_05597,POL_04411,CUS_01627,VEH_08379,AGT_00002,2022-01-09 06:43:00,2022-02-19 02:43:00,Policy Holder,Parking,falling object,43.203549,-4.308339,Yes,No,0,567.56,Carrocerías Gil - Hospitalet
CLM_05598,POL_05621,CUS_05913,VEH_03616,AGT_00083,2023-09-11 20:53:00,2023-09-12 06:53:00,Policy Holder,Rural,flooding damage,41.370957,-3.05164,Yes,No,1,3080.43,Carrocerías González - Coruña
CLM_05599,POL_03771,CUS_04961,VEH_00433,AGT_00136,2022-04-28 08:26:00,2022-05-24 13:26:00,Third Party,Suburban,hit and run,43.413474,1.447147,No,Yes,7,3709.34,Mecánica Martínez - Palma
CLM_05601,POL_00572,CUS_02769,VEH_00265,AGT_00112,2023-02-15 09:39:00,2023-03-31 10:39:00,Policy Holder,Rural,multi-vehicle pileup,38.465863,-5.27411,No,No,6,124.1,Auto Vázquez - Las Palmas
CLM_05602,POL_00805,CUS_00998,VEH_00453,AGT_00055,2024-01-27 05:31:00,2024-02-14 08:31:00,Third Party,Parking,rear-end collision,39.462097,-8.236051,Yes,Unknown,6,1619.94,Garage Vázquez - Palma
CLM_05603,POL_06425,CUS_04765,VEH_07090,AGT_00001,2022-04-26 05:24:00,2022-05-05 11:24:00,Policy Holder,Urban,mechanical failure,38.728114,-9.144386,Yes,Yes,6,3279.54,Mecánica Rodríguez - Coruña
CLM_05605,POL_07571,CUS_06367,VEH_01532,AGT_00061,2024-11-19 04:56:00,2024-12-28 15:56:00,Third Party,Urban,vandalism,37.128591,-8.647726,No,No,7,4604.89,Chapa y Pintura Vázquez - Hospitalet
CLM_05606,POL_05404,CUS_06982,VEH_05845,AGT_00019,2023-11-29 16:05:00,2023-12-07 05:05:00,Policy Holder,Urban,pedestrian involved,40.752947,-7.121691,No,Yes,0,2255.09,Chapa y Pintura Ortega - Vitoria
CLM_05607,POL_07336,CUS_00136,VEH_02666,AGT_00122,2024-11-28 08:41:00,2024-12-05 18:41:00,Policy Holder,Rural,weather-related,39.889547,1.098404,Yes,No,1,1275.99,Taller Ramos - Granada
CLM_05608,POL_07813,CUS_02212,VEH_05886,AGT_00106,2025-09-07 03:56:00,2025-10-19 11:56:00,Policy Holder,Parking,pedestrian involved,36.609889,-7.690594,Unknown,No,2,1305.71,Carrocerías Marín - Málaga
CLM_05610,POL_07132,CUS_05487,VEH_06601,AGT_00122,2025-01-13 14:59:00,2025-02-07 08:59:00,Third Party,Urban,hit and run,39.925827,-0.399055,No,No,5,2387.35,Mecánica Domínguez - Valladolid
CLM_05612,POL_08707,CUS_02815,VEH_05646,AGT_00036,2023-02-26 20:20:00,2023-03-08 05:20:00,Policy Holder,Urban,frontal collision,36.824073,-8.155073,No,Yes,4,5006.96,Auto Ruiz - Bilbao
CLM_05614,POL_00307,CUS_04001,VEH_04944,AGT_00015,2025-07-22 02:50:00,2025-08-01 12:50:00,Policy Holder,Rural,mechanical failure,40.470138,-5.092226,No,No,1,638.96,Garage Gómez - Zaragoza
CLM_05615,POL_01092,CUS_04648,VEH_04616,AGT_00025,2024-06-28 02:05:00,2024-08-06 08:05:00,Policy Holder,Rural,animal collision,37.434615,-2.871289,No,Yes,4,1276.19,Reparaciones Rodríguez - Hospitalet
CLM_05617,POL_03389,CUS_06825,VEH_00651,AGT_00014,2025-09-09 03:29:00,2025-09-30 09:29:00,Policy Holder,Urban,frontal collision,39.140163,-6.999169,No,Yes,0,526.22,Mecánica Navarro - Madrid
CLM_05619,POL_09387,CUS_04361,VEH_01032,AGT_00125,2024-10-30 22:41:00,2024-12-11 12:41:00,Third Party,Urban,hit and run,38.234793,-3.323836,Yes,No,4,2765.74,Taller Rodríguez - Málaga
CLM_05620,POL_03279,CUS_02602,VEH_04684,AGT_00020,2022-09-24 03:00:00,2022-11-03 00:00:00,Policy Holder,Parking,multi-vehicle pileup,39.162346,-6.188214,Yes,Yes,4,3695.52,Mecánica Romero - Vigo
CLM_05621,POL_08127,CUS_04628,VEH_00263,AGT_00012,2023-04-26 02:38:00,2023-05-20 20:38:00,Third Party,Urban,falling object,41.271955,-3.441006,No,No,2,814.72,Chapa y Pintura Rubio - Palma
CLM_05622,POL_09432,CUS_03886,VEH_02729,AGT_00125,2022-11-08 13:15:00,2022-12-14 01:15:00,Policy Holder,Suburban,side impact,40.098441,2.700733,Unknown,Yes,0,2532.14,Carrocerías Ramírez - Coruña
CLM_05623,POL_09373,CUS_01378,VEH_05483,AGT_00172,2024-12-18 19:29:00,2025-01-22 06:29:00,Policy Holder,Highway,fire damage,36.51126,0.228927,Yes,No,5,3921.4,Carrocerías López - Vitoria
CLM_05624,POL_00877,CUS_04162,VEH_08486,AGT_00015,2025-08-22 04:01:00,2025-08-26 06:01:00,Policy Holder,Suburban,glass breakage,39.191488,-5.444142,No,No,4,2783.47,Auto Rodríguez - Elche
CLM_05625,POL_06064,CUS_02533,VEH_08266,AGT_00106,2025-02-10 14:31:00,2025-03-02 12:31:00,Policy Holder,Urban,side impact,37.104384,-5.308208,Yes,Unknown,4,739.66,Garage García - Murcia
CLM_05626,POL_03629,CUS_00168,VEH_06605,AGT_00162,2025-03-27 09:43:00,2025-04-16 13:43:00,Third Party,Suburban,rear-end collision,37.478609,-2.486071,Yes,No,0,6184.3,Carrocerías Ortega - Vitoria
CLM_05627,POL_08460,CUS_06946,VEH_08231,AGT_00120,2023-06-21 04:34:00,2023-07-19 21:34:00,Policy Holder,Highway,fire damage,36.484253,-7.241511,No,No,5,6406.5,Carrocerías Ramírez - Vigo
CLM_05628,POL_04664,CUS_05300,VEH_05952,AGT_00058,2022-09-28 22:38:00,2022-10-21 00:38:00,Policy Holder,Urban,pothole damage,42.391657,-0.293017,Yes,Unknown,3,941.41,Reparaciones Flores - Valencia
CLM_05630,POL_03932,CUS_04836,VEH_04986,AGT_00034,2023-05-12 03:22:00,2023-06-11 16:22:00,Third Party,Urban,flooding damage,37.895248,-5.106259,No,No,5,2025.91,Garage Martínez - Coruña
CLM_05631,POL_09073,CUS_01831,VEH_00964,AGT_00130,2024-05-08 16:47:00,2024-05-13 21:47:00,Policy Holder,Highway,vandalism,40.847714,-8.618318,No,No,0,3654.07,Auto Ruiz - Zaragoza
CLM_05632,POL_08428,CUS_03570,VEH_07919,AGT_00087,2025-09-25 06:05:00,2025-10-19 16:05:00,Third Party,Suburban,single vehicle accident,42.003052,-4.25271,Unknown,Yes,7,461.56,Carrocerías Ruiz - Madrid
CLM_05634,POL_06595,CUS_02688,VEH_06149,AGT_00045,2022-02-05 02:54:00,2022-02-21 00:54:00,Third Party,Suburban,theft attempt,40.292621,-7.858099,Yes,No,7,987.59,Garage Hernández - Murcia
CLM_05635,POL_08943,CUS_05799,VEH_00078,AGT_00005,2024-04-30 04:39:00,2024-05-05 19:39:00,Third Party,Parking,rollover,36.415884,-5.625278,No,No,2,1888.48,Mecánica Ortega - Barcelona
CLM_05636,POL_00400,CUS_02452,VEH_00330,AGT_00164,2025-02-27 01:14:00,2025-03-03 05:14:00,Third Party,Highway,parking damage,38.606487,-2.356536,No,No,3,1826.51,Reparaciones Medina - Alicante
CLM_05637,POL_06129,CUS_00587,VEH_05049,AGT_00132,2024-07-09 22:49:00,2024-07-21 10:49:00,Third Party,Urban,fire damage,39.228645,-6.394121,Yes,Yes,7,648.36,Garage Iglesias - Madrid
CLM_05638,POL_01589,CUS_04713,VEH_01675,AGT_00017,2024-06-02 15:31:00,2024-07-07 00:31:00,Policy Holder,Urban,side impact,42.548446,-9.170426,Yes,No,4,2578.73,Mecánica Delgado - Coruña
CLM_05639,POL_00225,CUS_01736,VEH_06591,AGT_00131,2022-07-01 19:13:00,2022-07-31 20:13:00,Third Party,Suburban,fire damage,38.549385,-3.288901,No,No,0,7697.36,Auto Morales - Málaga
CLM_05640,POL_01243,CUS_06908,VEH_02743,AGT_00023,2025-10-26 07:59:00,2025-12-06 06:59:00,Third Party,Highway,theft attempt,38.422906,-6.984448,No,No,6,2283.16,Taller Iglesias - Palma
CLM_05642,POL_01012,CUS_01864,VEH_08108,AGT_00150,2022-04-14 05:20:00,2022-05-13 01:20:00,Policy Holder,Urban,frontal collision,42.100576,-8.314502,No,No,7,3706.9,Chapa y Pintura Díaz - Zaragoza
CLM_05643,POL_04471,CUS_05426,VEH_02990,AGT_00136,2022-11-30 08:42:00,2022-12-04 02:42:00,Policy Holder,Rural,pothole damage,41.383829,-7.097033,No,Yes,0,8986.55,Mecánica Iglesias - Vigo
CLM_05644,POL_01836,CUS_05452,VEH_03685,AGT_00033,2025-02-06 07:38:00,2025-02-11 19:38:00,Policy Holder,Urban,flooding damage,36.237125,-3.535484,Yes,Yes,0,3203.33,Auto Sánchez - Coruña
CLM_05647,POL_04758,CUS_01058,VEH_02595,AGT_00043,2025-01-01 19:02:00,2025-02-01 10:02:00,Third Party,Suburban,parking damage,38.174707,2.59713,No,No,6,2920.08,Reparaciones Ramírez - Valladolid
CLM_05648,POL_03563,CUS_01176,VEH_06419,AGT_00034,2023-09-19 01:56:00,2023-09-24 04:56:00,Policy Holder,Highway,multi-vehicle pileup,41.918691,-6.985754,Yes,No,3,551.81,Garage Flores - Madrid
CLM_05649,POL_07715,CUS_07146,VEH_05659,AGT_00166,2025-08-23 00:11:00,2025-09-24 02:11:00,Third Party,Highway,pothole damage,38.434039,-3.970691,Yes,No,7,2220.92,Mecánica Ruiz - Vitoria
CLM_05650,POL_02050,CUS_06766,VEH_04111,AGT_00012,2025-09-24 21:18:00,2025-11-04 16:18:00,Policy Holder,Highway,weather-related,42.739961,-6.729408,Yes,No,1,2682.41,Auto Morales - Málaga
CLM_05651,POL_08531,CUS_03102,VEH_05128,AGT_00163,2022-01-12 18:47:00,2022-02-13 16:47:00,Policy Holder,Suburban,theft attempt,37.347374,-3.818936,No,No,2,2571.21,Auto Suárez - Coruña
CLM_05652,POL_02691,CUS_03734,VEH_06282,AGT_00163,2022-10-17 13:00:00,2022-10-30 18:00:00,Policy Holder,Urban,rear-end collision,41.694675,2.883433,No,Unknown,2,1285.42,Carrocerías Gómez - Granada
CLM_05653,POL_06138,CUS_05416,VEH_04171,AGT_00119,2023-01-15 22:54:00,2023-03-01 17:54:00,Policy Holder,Suburban,bicycle involved,37.285528,-8.780565,Yes,No,4,1011.65,Mecánica Medina - Bilbao
CLM_05654,POL_00146,CUS_06821,VEH_02162,AGT_00026,2024-01-24 05:21:00,2024-02-11 09:21:00,Third Party,Highway,falling object,42.671105,-3.342015,No,Yes,0,5795.55,Auto Morales - Sevilla
CLM_05655,POL_07785,CUS_02312,VEH_04930,AGT_00064,2022-08-16 17:01:00,2022-08-27 19:01:00,Policy Holder,Parking,hit and run,43.548381,-4.046883,No,No,0,1198.12,Garage Blanco - Valencia
CLM_05656,POL_02570,CUS_04615,VEH_05167,AGT_00167,2022-02-25 08:36:00,2022-03-21 11:36:00,Policy Holder,Parking,bicycle involved,38.747606,3.044211,No,No,2,5949.7,Taller Molina - Vitoria
CLM_05661,POL_08769,CUS_05212,VEH_07353,AGT_00111,2025-05-28 20:32:00,2025-07-03 06:32:00,Policy Holder,Rural,bicycle involved,42.239717,-4.546106,No,Yes,4,3808.5,Mecánica Rubio - Málaga
CLM_05662,POL_05892,CUS_03045,VEH_02814,AGT_00118,2023-07-20 06:21:00,2023-08-19 20:21:00,Policy Holder,Urban,side impact,42.892363,-4.420891,Yes,Yes,0,121.29,Auto Pérez - Hospitalet
CLM_05664,POL_06198,CUS_00398,VEH_01568,AGT_00121,2022-07-05 10:01:00,2022-08-12 06:01:00,Third Party,Urban,fire damage,43.075293,-9.163226,Yes,No,4,8272.2,Mecánica Romero - Vigo
CLM_05665,POL_03455,CUS_01936,VEH_07259,AGT_00068,2022-09-02 14:21:00,2022-10-05 04:21:00,Policy Holder,Urban,rear-end collision,42.449142,1.00351,No,No,7,5262.66,Taller Blanco - Alicante
CLM_05666,POL_09112,CUS_02430,VEH_01937,AGT_00033,2022-03-21 10:08:00,2022-03-31 02:08:00,Policy Holder,Urban,bicycle involved,38.659496,1.584,No,No,3,901.12,Mecánica López - Granada
CLM_05667,POL_03751,CUS_06157,VEH_06723,AGT_00144,2023-02-11 02:32:00,2023-03-02 13:32:00,Policy Holder,Suburban,falling object,36.388568,-5.776597,No,Yes,3,372.92,Reparaciones Núñez - Zaragoza
CLM_05668,POL_07202,CUS_03429,VEH_07949,AGT_00142,2023-01-18 07:09:00,2023-01-29 12:09:00,Third Party,Urban,glass breakage,40.316831,-3.501761,Yes,Yes,6,950.67,Carrocerías Domínguez - Elche
CLM_05669,POL_02694,CUS_02997,VEH_04643,AGT_00128,2023-03-27 14:33:00,2023-04-21 04:33:00,Policy Holder,Rural,pedestrian involved,42.787978,-0.096504,No,No,7,5211.27,Carrocerías Marín - Córdoba
CLM_05670,POL_07521,CUS_04550,VEH_04821,AGT_00081,2023-03-24 07:23:00,2023-03-30 19:23:00,Third Party,Highway,falling object,37.73226,-0.363783,Yes,No,4,5572.33,Carrocerías Hernández - Hospitalet
CLM_05671,POL_06244,CUS_01791,VEH_05621,AGT_00115,2024-10-15 02:12:00,2024-11-24 02:12:00,Policy Holder,Highway,fire damage,43.723271,1.656893,Yes,Yes,6,2035.38,Auto López - Barcelona
CLM_05672,POL_05069,CUS_07068,VEH_03936,AGT_00086,2023-04-08 05:21:00,2023-05-06 15:21:00,Third Party,Urban,vandalism,43.756952,1.871023,Yes,No,6,3049.14,Carrocerías Torres - Madrid
CLM_05673,POL_03294,CUS_04077,VEH_06488,AGT_00066,2022-11-14 10:21:00,2022-12-12 13:21:00,Policy Holder,Parking,hit and run,41.867729,-9.125563,No,No,2,2177.51,Garage Hernández - Murcia
CLM_05674,POL_01179,CUS_01030,VEH_07925,AGT_00016,2025-10-22 16:30:00,2025-11-10 20:30:00,Policy Holder,Suburban,fire damage,41.702586,-8.397615,Yes,No,0,725.02,Mecánica Gil - Barcelona
CLM_05675,POL_07347,CUS_05607,VEH_04995,AGT_00086,2023-03-20 01:38:00,2023-04-11 04:38:00,Policy Holder,Urban,parking damage,42.212016,-1.059845,Yes,No,3,854.93,Garage Díaz - Málaga
CLM_05679,POL_06478,CUS_03538,VEH_02187,AGT_00057,2023-05-12 05:25:00,2023-05-16 17:25:00,Policy Holder,Highway,rear-end collision,38.510598,0.44047,No,No,7,4327.4,Reparaciones González - Alicante
CLM_05680,POL_07144,CUS_00654,VEH_05286,AGT_00077,2025-07-21 20:20:00,2025-09-01 19:20:00,Policy Holder,Urban,glass breakage,36.148114,-5.899996,Yes,Yes,3,9672.27,Auto Reyes - Bilbao
CLM_05682,POL_06576,CUS_01360,VEH_00399,AGT_00143,2025-09-18 22:54:00,2025-10-29 08:54:00,Policy Holder,Suburban,side impact,43.122909,-7.053648,Yes,No,5,2006.63,Chapa y Pintura García - Murcia
CLM_05684,POL_02053,CUS_03765,VEH_02074,AGT_00016,2023-07-05 05:46:00,2023-07-09 07:46:00,Policy Holder,Suburban,single vehicle accident,43.641817,-1.125923,No,No,0,1312.84,Reparaciones Castro - Coruña
CLM_05685,POL_07447,CUS_05385,VEH_04382,AGT_00074,2023-06-04 12:41:00,2023-06-24 20:41:00,Third Party,Rural,pothole damage,38.325908,1.548651,No,No,4,457.61,Chapa y Pintura Jiménez - Málaga
CLM_05686,POL_04602,CUS_06155,VEH_02085,AGT_00099,2025-04-21 07:58:00,2025-05-24 08:58:00,Policy Holder,Urban,side impact,42.7225,-6.370621,Yes,Yes,3,1361.66,Garage Jiménez - Granada
CLM_05687,POL_06789,CUS_00765,VEH_06513,AGT_00093,2023-06-18 13:00:00,2023-06-20 13:00:00,Third Party,Rural,fire damage,37.949217,-0.904725,No,No,3,1914.24,Mecánica Castro - Sevilla
