vehicle_id,policy_id,license_plate,make,model,manufacture_year,vehicle_category,purchase_price_eur,color,odometer_km,driver_rating
VEH_05637,POL_05715,2208 LFT,Volvo,S60,2007,Sedan,10426.0,Plata,171024,2
VEH_05638,POL_05909,3455 ZGW,Alfa Romeo,Giulia,2006,Sedan,65283.17,Azul,27036,1
VEH_05640,POL_06739,5118 WYS,Audi,A3,2016,Utility,13006.25,Verde,215985,2
VEH_05641,POL_06854,9222 ZTY,Jaguar,XF,2015,Sport,17689.34,Plata,132837,3
VEH_05643,POL_02631,9891 WPG,Toyota,RAV4,2020,Sedan,14581.17,Plata,36847,1
VEH_05644,POL_07345,1421 ZWV,Kia,Stonic,2018,SUV,9076.98,Negro,259166,2
VEH_05647,POL_00285,7515 YXN,Skoda,Superb,2017,Van,57210.48,Plata,223286,2
VEH_05649,POL_01776,3702 VBS,Citroën,C3,2009,Sedan,11126.5,Azul,196711,3
VEH_05650,POL_03926,9486 NDZ,Subaru,Legacy,2013,Sedan,4474.46,Plata,188098,2
VEH_05651,POL_05374,6308 YMM,Land Rover,Evoque,2023,Sport,18974.65,Negro,276842,3
VEH_05652,POL_03662,7204 RVG,SEAT,León,2015,SUV,22531.77,Amarillo,200417,3
VEH_05653,POL_03323,9696 DFN,Subaru,Impreza,2012,Sedan,19738.01,Negro,254327,1
VEH_05654,POL_05194,3060 DJN,Renault,Kadjar,2008,SUV,24708.77,Azul,119009,1
VEH_05655,POL_07874,8683 ZFG,Volvo,V40,2008,Sedan,46151.82,Azul,193907,2
VEH_05656,POL_07956,4309 BDS,Lexus,IS,2008,Sedan,20006.16,Blanco,252053,3
VEH_05657,POL_04943,8262 RWH,Hyundai,i20,2020,Sedan,13894.41,Azul,266388,3
VEH_05658,POL_08522,4200 BXX,Chevrolet,Malibu,2013,Utility,21128.33,Negro,157333,3
VEH_05660,POL_06184,1395 XMW,Kia,Rio,2012,SUV,13185.03,Negro,88394,1
VEH_05661,POL_01503,7971 CZT,Hyundai,Tucson,2020,Utility,26878.46,Plata,163961,3
VEH_05662,POL_00940,4782 ZFG,Dacia,Logan,2010,SUV,5192.65,Plata,112639,3
VEH_05663,POL_03676,2307 LNH,SEAT,Arona,2024,Utility,33876.19,Plata,136345,3
VEH_05664,POL_02363,5186 JPM,Opel,Astra,2006,Sedan,8844.6,Blanco,190657,3
VEH_05666,POL_03350,7469 SNT,Ford,Puma,2010,Utility,11126.03,Blanco,233023,2
VEH_05667,POL_00717,4938 CBH,Dacia,Spring,2020,Sedan,12568.53,Azul,224090,3
VEH_05668,POL_03366,4143 XKY,Lexus,LC,2005,SUV,18561.79,Gris,231220,1
VEH_05669,POL_06717,6232 TNJ,Porsche,Cayenne,2019,Utility,15683.86,Verde,233868,1
VEH_05670,POL_04371,4526 WXY,Peugeot,308,2005,Van,15664.82,Azul,276575,1
VEH_05671,POL_04094,0651 KGJ,Chevrolet,Spark,2005,Utility,22335.56,Verde,42389,3
VEH_05673,POL_02066,3521 RTF,Honda,HR-V,2005,SUV,13893.16,Verde,143882,2
VEH_05675,POL_07074,2482 CHT,SEAT,Tarraco,2016,Utility,22854.67,Rojo,167199,1
VEH_05676,POL_04422,6074 FGJ,Audi,Q5,2005,Coupe,6883.19,Blanco,94771,4
VEH_05678,POL_07712,5320 DHF,Fiat,500,2020,Utility,12824.66,Negro,123105,3
VEH_05680,POL_07010,2006 VYL,Kia,Niro,2008,Sedan,20100.26,Negro,215669,1
VEH_05681,POL_02447,5800 FZD,Mazda,Mazda3,2023,Sedan,64648.18,Negro,222185,2
VEH_05682,POL_01796,8486 XFH,Volkswagen,Tiguan,2019,Sedan,29227.23,Blanco,108260,3
VEH_05683,POL_02751,7863 ZMD,Dacia,Spring,2024,SUV,4847.87,Rojo,263106,3
VEH_05684,POL_02314,0091 PVZ,BMW,X1,2013,SUV,14538.75,Azul,213205,2
VEH_05687,POL_08724,8548 XFF,Opel,Crossland,2021,Sport,9482.58,Blanco,61360,3
VEH_05688,POL_07804,7996 XZW,Skoda,Octavia,2008,Sport,14775.05,Negro,161983,3
VEH_05689,POL_04667,9359 CNT,Jaguar,F-Pace,2018,Sedan,37843.81,Rojo,45637,4
VEH_05691,POL_01375,6356 HRH,Land Rover,Range Rover,2018,SUV,31398.36,Naranja,142798,1
VEH_05692,POL_07176,1836 HLF,Dacia,Sandero,2010,Coupe,44205.07,Blanco,257517,2
VEH_05694,POL_08844,3503 YMN,Land Rover,Evoque,2023,Coupe,36571.68,Azul,61397,2
VEH_05695,POL_02775,8671 CKM,Porsche,Panamera,2021,Utility,9231.63,Negro,146379,2
VEH_05698,POL_06331,3741 YCF,Peugeot,508,2013,Sedan,38004.97,Blanco,83340,2
VEH_05699,POL_06511,4848 HLF,SEAT,Ateca,2021,Sedan,63685.44,Rojo,113046,2
VEH_05700,POL_09070,5424 FSX,Kia,Ceed,2005,Sedan,39997.36,Blanco,230492,2
VEH_05701,POL_03088,5889 VFG,Volvo,V60,2022,Utility,17911.99,Gris,142806,3
VEH_05702,POL_06886,8816 VCJ,Fiat,500X,2008,Sedan,6405.58,Blanco,170549,2
VEH_05704,POL_06749,1077 SKW,Mitsubishi,Space Star,2015,Sport,15852.01,Gris,101198,1
VEH_05706,POL_07996,7114 MSG,Renault,Twingo,2008,Sedan,21411.83,Negro,37225,1
VEH_05707,POL_07853,0261 JND,Lexus,IS,2023,Sedan,19465.71,Negro,45891,1
VEH_05710,POL_07404,6815 PMX,Mercedes-Benz,GLC,2013,Coupe,23892.98,Negro,25788,2
VEH_05712,POL_07985,7577 TNY,Nissan,Leaf,2014,SUV,31368.36,Naranja,133406,3
VEH_05713,POL_09047,4130 SVB,Lexus,UX,2015,Sport,28195.59,Blanco,9069,1
VEH_05714,POL_01944,8474 WDK,Jeep,Grand Cherokee,2024,Utility,10728.5,Negro,86427,4
VEH_05716,POL_05874,5091 TZZ,Alfa Romeo,Giulia,2023,Utility,54880.12,Plata,92856,2
VEH_05717,POL_05999,1811 RGS,Citroën,C5 Aircross,2017,Sedan,12143.32,Blanco,80299,3
VEH_05718,POL_06940,6116 KXD,Honda,CR-V,2018,Utility,28379.1,Negro,179904,3
VEH_05719,POL_09146,1287 MFP,Toyota,RAV4,2006,Sedan,26303.76,Negro,212476,3
VEH_05720,POL_05752,1198 JMV,Skoda,Karoq,2010,Utility,21703.68,Plata,94145,2
VEH_05721,POL_02177,8586 WPR,SEAT,León,2014,Sport,12057.68,Blanco,106029,4
VEH_05722,POL_01462,4354 GVG,Volkswagen,Passat,2024,Sport,5467.72,Amarillo,50254,4
VEH_05723,POL_07209,0186 GPP,Alfa Romeo,MiTo,2016,Utility,23106.14,Gris,251776,1
VEH_05724,POL_09081,6909 ZCT,Jaguar,F-Pace,2010,Coupe,26072.42,Plata,231688,1
VEH_05726,POL_05543,9375 KDX,Kia,Sorento,2020,Sport,48243.86,Gris,176989,3
VEH_05727,POL_05640,7249 VTK,Lexus,UX,2015,Sport,13530.29,Negro,85043,3
VEH_05728,POL_07952,7200 LVR,Suzuki,Jimny,2017,Van,21053.77,Rojo,43169,3
VEH_05729,POL_03258,7160 HVP,Porsche,Panamera,2021,Sport,3018.12,Gris,209333,3
VEH_05731,POL_04335,5132 RLZ,Citroën,C5 Aircross,2005,SUV,25732.86,Plata,183373,1
VEH_05732,POL_07164,6831 CJB,Chevrolet,Trax,2015,Van,11261.16,Negro,184653,2
VEH_05733,POL_05984,0736 LVN,Dacia,Duster,2022,Van,22676.59,Blanco,260545,3
VEH_05734,POL_03845,6549 PVF,Audi,Q3,2011,Sedan,54773.85,Blanco,128109,4
VEH_05735,POL_05514,7966 SKC,Mitsubishi,Outlander,2007,SUV,8489.67,Negro,276231,2
VEH_05736,POL_07025,9297 MZD,Ford,EcoSport,2012,Sedan,15639.97,Blanco,248167,1
VEH_05737,POL_05329,1568 MYV,Mercedes-Benz,GLA,2019,SUV,23393.7,Rojo,93569,3
VEH_05738,POL_02012,3679 MJS,Ford,Kuga,2021,Sedan,18376.89,Azul,244050,1
VEH_05739,POL_09476,8993 YMT,Kia,Sorento,2012,Utility,25117.72,Gris,152086,1
VEH_05740,POL_00986,7134 XGD,Hyundai,Kona,2006,Van,8581.08,Beige,208699,2
VEH_05741,POL_05486,0018 PNM,Chevrolet,Spark,2012,Sedan,17733.46,Blanco,40219,3
VEH_05742,POL_02383,8445 KJS,Opel,Corsa,2023,Van,19626.25,Blanco,102157,4
VEH_05743,POL_08268,9051 VGG,Land Rover,Discovery,2009,SUV,23355.46,Blanco,44166,3
VEH_05744,POL_03017,3789 MDN,Skoda,Kodiaq,2022,Utility,14080.22,Negro,59799,3
VEH_05745,POL_01350,4604 PRH,Skoda,Kodiaq,2023,Sedan,18962.65,Plata,28627,1
VEH_05746,POL_06298,4517 DNN,Suzuki,Vitara,2011,Sport,14253.19,Negro,242035,2
VEH_05747,POL_09060,3139 XWF,Toyota,RAV4,2014,SUV,36653.62,Rojo,240172,1
VEH_05748,POL_01377,2028 FHC,Skoda,Karoq,2013,SUV,26754.14,Marrón,134657,3
VEH_05749,POL_07760,1318 FCR,SEAT,Arona,2016,Sedan,16517.74,Blanco,94855,1
VEH_05750,POL_05606,3756 XKL,Citroën,Berlingo,2018,Sport,43091.75,Rojo,226685,1
VEH_05751,POL_08885,1040 MNW,Opel,Crossland,2012,Sedan,12244.8,Blanco,92078,3
VEH_05752,POL_09419,8750 JTN,Toyota,Prius,2016,SUV,75836.21,Rojo,18175,3
VEH_05753,POL_05123,8253 MJY,Honda,Civic,2018,SUV,54650.88,Blanco,189284,3
VEH_05755,POL_07420,2742 SKL,Fiat,500X,2006,Sport,18771.48,Plata,36031,2
VEH_05756,POL_00986,6626 HFK,Citroën,C3,2023,SUV,14772.05,Gris,228732,2
VEH_05758,POL_08042,9604 HMY,Dacia,Logan,2024,Sport,20704.37,Negro,68576,3
VEH_05760,POL_04102,1159 PGL,Chevrolet,Trax,2006,Sport,6536.07,Blanco,113171,2
VEH_05761,POL_07032,4944 BLF,Peugeot,208,2016,SUV,7837.03,Plata,231189,1
VEH_05762,POL_00907,2645 ZDM,Subaru,Impreza,2021,Sedan,17339.82,Beige,214436,2
VEH_05764,POL_07328,5720 MRP,Mitsubishi,Outlander,2024,SUV,8602.99,Plata,47585,3
VEH_05765,POL_02334,2791 LND,Subaru,XV,2017,Van,37950.9,Gris,69023,3
VEH_05766,POL_05571,0225 PJJ,Skoda,Kodiaq,2016,Sedan,34760.64,Beige,75001,1
VEH_05767,POL_09237,0340 WXT,Nissan,Leaf,2013,SUV,20798.34,Beige,63020,2
VEH_05768,POL_02850,3062 BPK,Fiat,Panda,2023,Sedan,10936.0,Gris,254877,3
VEH_05771,POL_05984,5994 TPP,Renault,Megane,2020,SUV,19739.37,Blanco,31809,2
VEH_05773,POL_05226,7038 PVN,Lexus,NX,2006,Utility,13173.4,Gris,130920,3
VEH_05777,POL_00932,3362 WRC,Volkswagen,Golf,2016,Sedan,43816.96,Negro,68717,2
VEH_05778,POL_03394,3648 YSM,Mercedes-Benz,GLC,2015,SUV,43597.39,Negro,2938,4
VEH_05780,POL_06835,7651 CWN,Volvo,V60,2009,SUV,21871.37,Rojo,130508,2
VEH_05782,POL_03499,7458 CMC,Dacia,Logan,2012,Sedan,32270.97,Plata,101291,2
VEH_05783,POL_04181,3968 YTR,Mercedes-Benz,Clase C,2022,SUV,6421.31,Marrón,165146,2
VEH_05784,POL_05480,8430 CCK,Subaru,XV,2012,Sport,25721.75,Gris,270724,2
VEH_05785,POL_02274,3095 JXV,Jaguar,I-Pace,2018,SUV,7962.29,Gris,198696,2
VEH_05786,POL_00639,1354 JKN,Nissan,Micra,2013,Sedan,14636.72,Plata,124603,4
VEH_05787,POL_03529,4204 RBH,Toyota,RAV4,2015,Utility,13442.78,Rojo,9356,4
VEH_05788,POL_09365,3528 JNS,Renault,Kadjar,2011,SUV,26054.5,Blanco,46585,2
VEH_05789,POL_01119,0805 CJG,Volvo,XC40,2007,Coupe,41521.25,Verde,268161,2
VEH_05790,POL_00563,9433 YDG,Kia,Sorento,2006,Sedan,9666.46,Blanco,166223,3
VEH_05791,POL_00651,5352 PPS,Opel,Crossland,2024,Coupe,13256.5,Negro,71920,3
VEH_05792,POL_06791,9965 GRZ,Mitsubishi,Outlander,2008,Sedan,15051.66,Blanco,244140,3
VEH_05793,POL_02165,2578 RXL,Citroën,C3 Aircross,2005,Sedan,8517.34,Amarillo,71443,1
VEH_05794,POL_04850,6121 YWN,Mercedes-Benz,CLA,2009,Sport,5212.84,Blanco,121002,2
VEH_05795,POL_01179,7975 MPY,Citroën,C5 Aircross,2009,Sport,16081.34,Rojo,118356,4
VEH_05796,POL_01761,6030 YTS,Jaguar,F-Pace,2018,Sedan,18882.88,Rojo,275310,2
VEH_05797,POL_04347,4619 SYJ,Audi,A3,2013,Sedan,17570.35,Gris,264442,2
VEH_05798,POL_01613,3770 PTH,Dacia,Jogger,2007,Sedan,53891.39,Negro,41180,1
VEH_05799,POL_00385,3997 GNW,Subaru,Impreza,2021,Sedan,16681.8,Blanco,146129,2
VEH_05800,POL_07060,4309 LSK,Volkswagen,Tiguan,2013,Sport,12415.72,Gris,122263,2
VEH_05801,POL_00578,1754 SXC,Mercedes-Benz,Clase C,2021,Sedan,14637.23,Plata,241653,3
VEH_05802,POL_07560,4453 RGD,Honda,HR-V,2006,Van,41089.09,Marrón,242469,2
VEH_05803,POL_02509,9422 JWN,Jeep,Grand Cherokee,2024,Utility,19865.79,Rojo,32689,1
VEH_05804,POL_06644,5210 PYZ,Honda,HR-V,2024,Sedan,15343.52,Blanco,223943,3
VEH_05805,POL_08999,2615 VCS,Ford,Focus,2022,Utility,36119.75,Blanco,55093,2
VEH_05807,POL_00121,0003 XLD,Lexus,NX,2011,SUV,5394.35,Rojo,223604,1
VEH_05810,POL_03372,2915 LBY,Porsche,Taycan,2020,Coupe,47614.06,Blanco,250711,2
VEH_05811,POL_04438,0696 BNP,Toyota,Prius,2017,SUV,13290.53,Rojo,231465,3
VEH_05813,POL_03098,6529 FPK,Citroën,Berlingo,2017,SUV,42238.6,Rojo,40097,3
VEH_05815,POL_04303,6382 DHC,Mazda,Mazda2,2024,Sport,17650.52,Blanco,274470,2
VEH_05818,POL_07685,7751 VWC,Alfa Romeo,MiTo,2007,Sedan,13919.24,Naranja,3117,2
VEH_05819,POL_04021,1670 PKJ,Dacia,Duster,2015,Utility,40594.71,Blanco,138153,2
VEH_05820,POL_01537,5151 XDG,Audi,A3,2008,SUV,17652.63,Beige,2418,1
VEH_05821,POL_00883,9197 KKX,Mercedes-Benz,Clase E,2022,Coupe,28008.94,Rojo,133517,1
VEH_05822,POL_00869,5892 VCW,Ford,Puma,2024,Sedan,54481.5,Gris,72661,2
VEH_05823,POL_06214,2663 HFS,Jaguar,E-Pace,2016,Utility,38059.27,Gris,215425,1
VEH_05824,POL_04011,9055 GTN,Honda,Fit,2021,Van,17266.04,Plata,28877,2
VEH_05825,POL_04627,1048 WXG,Fiat,Tipo,2016,SUV,25702.54,Blanco,69868,1
VEH_05826,POL_01142,4597 XMS,Mercedes-Benz,GLC,2018,Utility,30421.52,Blanco,173079,1
VEH_05827,POL_08562,4184 RJZ,Renault,Kadjar,2009,Van,6210.9,Azul,62339,2
VEH_05829,POL_02106,1548 BJS,Subaru,Impreza,2014,Sport,16553.97,Gris,254763,4
VEH_05830,POL_07670,2488 ZFD,Alfa Romeo,MiTo,2018,Sedan,21778.32,Blanco,99492,2
VEH_05831,POL_01763,8825 CCZ,SEAT,León,2012,SUV,7201.23,Verde,279462,4
VEH_05832,POL_02848,7458 GLP,Mercedes-Benz,Clase C,2013,Sport,23859.38,Plata,113011,3
VEH_05833,POL_08281,6941 XLB,Chevrolet,Spark,2007,Sedan,17708.21,Gris,66560,1
VEH_05834,POL_03329,7553 LTJ,Mercedes-Benz,Clase E,2018,SUV,3084.09,Plata,200369,2
VEH_05835,POL_00080,4025 BLG,Mercedes-Benz,Clase C,2021,Utility,51087.07,Naranja,91897,3
VEH_05836,POL_07776,9242 SCT,Jaguar,E-Pace,2010,Sedan,14329.01,Gris,152801,3
VEH_05837,POL_06001,5493 RVT,Mazda,CX-3,2014,SUV,19920.1,Gris,249991,2
VEH_05838,POL_07987,2223 TLT,Citroën,C5 Aircross,2011,Sedan,13864.38,Amarillo,9572,4
VEH_05839,POL_01947,8033 BCF,Jaguar,XE,2007,Utility,33649.12,Negro,226127,1
VEH_05842,POL_05735,7649 LJS,Mercedes-Benz,Clase A,2022,Sport,18885.65,Gris,179116,2
VEH_05843,POL_08169,0765 DWL,Porsche,Panamera,2009,SUV,44182.52,Blanco,130560,2
VEH_05844,POL_06028,9467 LWH,Opel,Astra,2009,SUV,14368.12,Rojo,226891,2
VEH_05845,POL_03126,2618 YKR,Mazda,CX-5,2006,Sport,8888.86,Negro,165211,4
VEH_05846,POL_02008,7606 CTS,Fiat,Tipo,2024,Utility,5590.46,Rojo,255387,3
VEH_05848,POL_05777,0693 DTV,Jaguar,E-Pace,2006,SUV,10492.4,Rojo,253844,1
VEH_05849,POL_02834,2535 HJY,Jeep,Cherokee,2006,Utility,9386.31,Plata,36821,1
VEH_05850,POL_04894,1395 YNR,Land Rover,Evoque,2011,Utility,30428.42,Rojo,232846,2
VEH_05851,POL_05799,3305 PLP,SEAT,Tarraco,2011,SUV,30448.9,Azul,13397,1
VEH_05852,POL_03483,6094 RRX,Mitsubishi,ASX,2012,Sedan,28179.09,Marrón,136676,2
VEH_05853,POL_07635,9793 FPX,Renault,Scenic,2019,Utility,18789.95,Blanco,75342,3
VEH_05854,POL_04423,0876 LBD,BMW,Serie 1,2005,Utility,13487.69,Blanco,52881,2
VEH_05857,POL_07361,3180 BMD,Mitsubishi,L200,2020,Utility,33522.9,Negro,135750,3
VEH_05858,POL_03311,8388 FBT,Mazda,Mazda6,2012,Sedan,10195.57,Negro,205330,1
VEH_05859,POL_03157,8495 KJV,Dacia,Logan,2018,Utility,34903.49,Plata,81328,4
VEH_05861,POL_04153,2643 NDG,Skoda,Kodiaq,2009,Van,17229.01,Gris,76057,3
VEH_05863,POL_05532,6287 KXH,Volkswagen,Polo,2022,Van,39797.38,Plata,167545,2
VEH_05864,POL_05635,3190 HDJ,Chevrolet,Malibu,2024,SUV,21160.68,Gris,117830,2
VEH_05865,POL_00273,8889 TDC,Peugeot,508,2007,Utility,15485.83,Blanco,250128,1
VEH_05866,POL_05839,9427 MBX,Alfa Romeo,Stelvio,2020,Sport,12622.21,Blanco,91806,3
VEH_05867,POL_07637,5856 ZRD,Jeep,Wrangler,2010,SUV,67466.07,Negro,138687,3
VEH_05868,POL_07339,1398 VTP,Audi,A6,2015,Coupe,41926.44,Negro,3736,4
VEH_05869,POL_03900,6507 PHX,Ford,Focus,2017,Utility,19205.06,Blanco,210617,2
VEH_05870,POL_02522,0161 BHN,Jaguar,E-Pace,2016,Sedan,36526.71,Azul,184715,2
VEH_05871,POL_02624,9412 JRT,Opel,Grandland,2022,Sport,22103.92,Plata,226207,1
VEH_05872,POL_01836,3601 XCT,Volvo,V40,2005,Sedan,6972.93,Azul,218145,1
VEH_05873,POL_05779,9402 BFZ,Peugeot,2008,2021,Utility,29697.62,Negro,210453,1
VEH_05874,POL_05935,0364 ZLH,Mazda,Mazda2,2017,SUV,20100.18,Plata,244755,1
VEH_05877,POL_03533,6326 WBN,Volkswagen,T-Roc,2023,Sedan,8978.54,Blanco,151899,2
VEH_05878,POL_07882,8345 YSD,Peugeot,308,2005,Utility,25277.7,Blanco,80497,3
VEH_05879,POL_02059,1654 JRJ,Porsche,911,2017,Sedan,14830.34,Blanco,65902,2
VEH_05882,POL_01764,3907 FCV,SEAT,Arona,2010,SUV,39134.89,Verde,110113,3
VEH_05883,POL_07856,6378 XKH,Lexus,LC,2014,Sport,10567.82,Azul,159668,2
VEH_05885,POL_08822,5280 TKG,Suzuki,Jimny,2023,Utility,43284.74,Beige,198490,2
VEH_05886,POL_00815,5074 CWR,Ford,Fiesta,2011,Sport,28368.5,Plata,17981,2
VEH_05887,POL_02256,1225 ZZC,Mercedes-Benz,Clase C,2008,Sedan,14616.61,Rojo,266529,3
VEH_05889,POL_06287,3923 JXD,Kia,Sorento,2005,Sedan,40928.51,Azul,134239,1
VEH_05890,POL_06152,1250 MLR,Opel,Grandland,2011,SUV,9867.01,Rojo,97138,3
VEH_05891,POL_09457,8997 PTS,Jaguar,F-Pace,2021,Sedan,21605.46,Rojo,143348,2
VEH_05892,POL_06107,3138 RZJ,Citroën,C4,2018,Sedan,17031.74,Negro,271580,4
VEH_05893,POL_06108,1064 BVN,SEAT,Ateca,2017,Sedan,6411.7,Gris,234318,4
VEH_05894,POL_05517,0338 DWL,Lexus,IS,2013,Sedan,6599.27,Plata,207180,2
VEH_05895,POL_02856,9875 CHM,Audi,A6,2021,Coupe,20473.2,Gris,109003,2
VEH_05896,POL_04086,3223 WYJ,Nissan,Juke,2022,Sport,19912.7,Blanco,104953,1
VEH_05897,POL_08462,0117 ZYX,BMW,Serie 1,2013,Utility,78485.72,Rojo,49406,2
VEH_05898,POL_05566,7432 NYM,Honda,Civic,2023,Sport,18966.39,Gris,206337,1
VEH_05899,POL_01065,3355 DNJ,SEAT,León,2014,SUV,11612.2,Gris,123558,3
VEH_05900,POL_08214,7267 DKS,Volkswagen,ID.4,2019,Utility,28293.38,Marrón,100412,2
VEH_05902,POL_00156,9369 XZC,Jeep,Renegade,2005,SUV,20940.89,Gris,133738,2
VEH_05903,POL_00005,0743 DFK,Nissan,Leaf,2014,Utility,8900.31,Negro,52199,2
VEH_05904,POL_06166,4877 FLC,BMW,X5,2017,Utility,18957.16,Negro,135227,1
VEH_05905,POL_06286,6550 NVD,Opel,Crossland,2019,SUV,23174.99,Marrón,26453,1
VEH_05906,POL_08934,9473 XTV,Citroën,C3,2010,Utility,54435.21,Rojo,87416,3
VEH_05907,POL_08134,3960 STT,Dacia,Jogger,2007,Coupe,20244.92,Rojo,118186,3
VEH_05908,POL_04351,8723 FRV,Mercedes-Benz,GLE,2014,Utility,57441.29,Negro,61570,2
VEH_05909,POL_07588,0695 VSX,Citroën,C3 Aircross,2017,Utility,7754.56,Gris,50679,2
VEH_05911,POL_08059,6524 DXH,Land Rover,Defender,2013,SUV,11302.37,Gris,101159,4
VEH_05912,POL_01467,7836 XHJ,Chevrolet,Trax,2006,Coupe,17432.99,Negro,196359,1
VEH_05913,POL_01656,5126 TBD,Audi,Q3,2024,Sport,48877.57,Gris,153361,3
VEH_05914,POL_05273,6773 NJZ,Porsche,911,2020,Sedan,11759.78,Plata,149640,2
VEH_05915,POL_02975,9784 NZX,Fiat,500X,2008,Sedan,12612.73,Blanco,120319,2
VEH_05916,POL_05571,1092 VPM,Citroën,C4,2016,Sedan,8066.5,Plata,110473,1
VEH_05917,POL_08830,6106 SHZ,Kia,Rio,2011,SUV,79218.28,Rojo,114818,1
VEH_05919,POL_04037,8356 TMG,Dacia,Jogger,2014,Sport,19075.44,Rojo,80580,3
VEH_05920,POL_04701,1308 CYX,Dacia,Jogger,2008,Coupe,14098.36,Marrón,29861,1
VEH_05921,POL_04240,5420 SJR,Peugeot,308,2006,Van,29950.69,Blanco,252431,1
VEH_05923,POL_02705,1261 KHH,Lexus,IS,2008,Coupe,11006.96,Verde,76258,1
VEH_05924,POL_05554,6464 VXT,Renault,Scenic,2009,Sedan,7055.77,Beige,173977,2
VEH_05925,POL_00594,7633 MNF,Land Rover,Range Rover,2022,Coupe,12639.32,Blanco,28166,3
VEH_05926,POL_03638,7842 PPX,Skoda,Superb,2015,Coupe,32588.34,Amarillo,109344,3
VEH_05927,POL_05530,6219 LSH,Alfa Romeo,MiTo,2006,Utility,7404.69,Gris,141415,2
VEH_05928,POL_00226,2051 PRS,Porsche,Taycan,2011,Sedan,22281.09,Gris,217285,3
VEH_05929,POL_00806,6887 DTG,Volkswagen,T-Roc,2007,SUV,14444.96,Plata,255996,1
VEH_05930,POL_05286,9659 TSX,Jeep,Cherokee,2016,SUV,27451.27,Beige,278402,2
VEH_05932,POL_09094,3936 XZT,Jeep,Renegade,2022,Van,32044.29,Blanco,246736,1
VEH_05933,POL_01206,4845 MBV,Alfa Romeo,Tonale,2013,Sport,13282.01,Verde,211336,2
VEH_05934,POL_09016,0714 FHX,Kia,Ceed,2016,Van,9389.05,Negro,114747,2
VEH_05935,POL_08495,4273 NHV,Mitsubishi,Eclipse Cross,2023,Sport,31105.43,Beige,214438,3
VEH_05937,POL_01387,6452 WSX,Fiat,500,2016,Utility,22862.33,Gris,178891,1
VEH_05938,POL_01501,8437 GXJ,Citroën,Berlingo,2021,Coupe,28238.93,Plata,99934,2
VEH_05939,POL_04739,4113 JYT,Jeep,Wrangler,2014,Sedan,7078.73,Rojo,2572,3
VEH_05940,POL_07526,4095 PBV,Hyundai,i20,2010,Sport,32110.95,Amarillo,42414,2
VEH_05942,POL_03386,5462 YKF,Volkswagen,T-Roc,2008,Sedan,20837.11,Gris,114585,2
VEH_05945,POL_02514,1397 NFX,Honda,Accord,2005,Sedan,7684.24,Gris,117363,1
VEH_05946,POL_08533,4216 TYG,Kia,Sorento,2009,Sport,12605.52,Rojo,91748,1
VEH_05947,POL_01958,7662 GSL,Honda,Accord,2022,SUV,8259.91,Negro,121332,4
VEH_05948,POL_05950,1130 BFR,Kia,Sportage,2023,Sedan,22238.53,Blanco,81011,3
VEH_05949,POL_08893,4758 KDK,Mitsubishi,Eclipse Cross,2005,Coupe,24770.97,Negro,233936,3
VEH_05950,POL_08673,6533 SLP,Nissan,Juke,2005,Sedan,57888.29,Naranja,3987,2
VEH_05952,POL_07100,9693 VLK,Land Rover,Evoque,2022,Utility,10157.24,Rojo,140606,3
VEH_05954,POL_03222,9135 VLP,SEAT,Ateca,2007,Sedan,12943.4,Plata,122072,2
VEH_05955,POL_08151,2698 GGK,Honda,CR-V,2011,SUV,7860.37,Blanco,65644,3
VEH_05956,POL_09161,3359 NRN,Skoda,Superb,2013,Utility,26551.39,Rojo,89270,3
VEH_05957,POL_03835,7965 NYM,Opel,Grandland,2013,Sport,17319.7,Blanco,226318,2
VEH_05958,POL_04735,8537 TGF,Subaru,Legacy,2013,Sport,22593.0,Verde,117796,3
VEH_05960,POL_09320,0918 LWM,Nissan,Navara,2015,SUV,19764.64,Rojo,253739,2
VEH_05961,POL_08406,2207 JYN,Kia,Niro,2017,SUV,15559.75,Plata,211216,3
VEH_05963,POL_01169,1178 DPT,Peugeot,2008,2008,Utility,35430.28,Gris,165700,1
VEH_05965,POL_03434,7967 HDV,Audi,A6,2010,Utility,4192.4,Rojo,174492,3
VEH_05967,POL_01652,2565 PNV,Audi,A3,2007,SUV,25686.82,Negro,124861,1
VEH_05969,POL_05693,4499 CNP,SEAT,Ateca,2022,SUV,29348.33,Beige,50685,2
VEH_05970,POL_06150,3008 TSR,BMW,Serie 1,2019,Sedan,32598.82,Blanco,93513,1
VEH_05971,POL_06868,1478 SBZ,Citroën,C3,2018,Sport,3233.44,Gris,78015,1
VEH_05972,POL_02728,6915 BVJ,Fiat,Panda,2021,Sedan,37080.93,Verde,211257,2
VEH_05973,POL_03940,6587 HBJ,Porsche,Macan,2007,Coupe,38444.09,Negro,50095,2
VEH_05974,POL_06059,6304 SWL,Chevrolet,Equinox,2008,Sedan,7146.44,Blanco,258459,3
VEH_05975,POL_08365,9182 ZKW,Fiat,500X,2014,SUV,9614.39,Azul,109442,3
VEH_05976,POL_08602,1655 ZFL,Subaru,Forester,2011,Sport,5565.43,Gris,101259,1
VEH_05978,POL_05711,7937 CLV,Hyundai,Santa Fe,2011,Sport,6595.48,Blanco,8357,2
VEH_05979,POL_01581,6461 BJV,Honda,Accord,2024,Utility,27425.88,Azul,139724,3
